Location ID,Location ODS Code,Location Name,Care Home?,Location Type,Location Primary Inspection Category,Location Street Address,Location Address Line 2,Location City,Location Post Code,Location Local Authority,Location Region,Location NHS Region,Location ONSPD CCG Code,Location ONSPD CCG,Location Commissioning CCG Code,Location Commissioning CCG Name,Service / Population Group,Domain,Latest Rating,Publication Date,Report Type,Inherited Rating (Y/N),URL,Provider ID,Provider Name,Brand ID,Brand Name
1-344231398,VM206,The Grove Residential Care Home,Y,Social Care Org,Residential social care,Main Street,West Ashby,Horncastle,LN9 5PT,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,11/02/2022,Location,N,http://www.cqc.org.uk/location/1-344231398,1-342614062,The Grovecare (UK) Limited,-,-
1-344231398,VM206,The Grove Residential Care Home,Y,Social Care Org,Residential social care,Main Street,West Ashby,Horncastle,LN9 5PT,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,12/12/2018,Location,N,http://www.cqc.org.uk/location/1-344231398,1-342614062,The Grovecare (UK) Limited,-,-
1-344231398,VM206,The Grove Residential Care Home,Y,Social Care Org,Residential social care,Main Street,West Ashby,Horncastle,LN9 5PT,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,12/12/2018,Location,N,http://www.cqc.org.uk/location/1-344231398,1-342614062,The Grovecare (UK) Limited,-,-
1-344231398,VM206,The Grove Residential Care Home,Y,Social Care Org,Residential social care,Main Street,West Ashby,Horncastle,LN9 5PT,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,11/02/2022,Location,N,http://www.cqc.org.uk/location/1-344231398,1-342614062,The Grovecare (UK) Limited,-,-
1-344231398,VM206,The Grove Residential Care Home,Y,Social Care Org,Residential social care,Main Street,West Ashby,Horncastle,LN9 5PT,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,11/02/2022,Location,N,http://www.cqc.org.uk/location/1-344231398,1-342614062,The Grovecare (UK) Limited,-,-
1-3495260054,VN7VA,Presious Healthcare Ltd,N,Social Care Org,Community based adult social care services,CG1 Greetwell Place,2 Lime Kiln Way,Lincoln,LN2 4US,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,03/07/2019,Location,N,http://www.cqc.org.uk/location/1-3495260054,1-3028955498,Presious Healthcare Ltd,-,-
1-3495260054,VN7VA,Presious Healthcare Ltd,N,Social Care Org,Community based adult social care services,CG1 Greetwell Place,2 Lime Kiln Way,Lincoln,LN2 4US,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,03/07/2019,Location,N,http://www.cqc.org.uk/location/1-3495260054,1-3028955498,Presious Healthcare Ltd,-,-
1-3495260054,VN7VA,Presious Healthcare Ltd,N,Social Care Org,Community based adult social care services,CG1 Greetwell Place,2 Lime Kiln Way,Lincoln,LN2 4US,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,03/07/2019,Location,N,http://www.cqc.org.uk/location/1-3495260054,1-3028955498,Presious Healthcare Ltd,-,-
1-3495260054,VN7VA,Presious Healthcare Ltd,N,Social Care Org,Community based adult social care services,CG1 Greetwell Place,2 Lime Kiln Way,Lincoln,LN2 4US,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,03/07/2019,Location,N,http://www.cqc.org.uk/location/1-3495260054,1-3028955498,Presious Healthcare Ltd,-,-
1-3495260054,VN7VA,Presious Healthcare Ltd,N,Social Care Org,Community based adult social care services,CG1 Greetwell Place,2 Lime Kiln Way,Lincoln,LN2 4US,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,03/07/2019,Location,N,http://www.cqc.org.uk/location/1-3495260054,1-3028955498,Presious Healthcare Ltd,-,-
1-3495260054,VN7VA,Presious Healthcare Ltd,N,Social Care Org,Community based adult social care services,CG1 Greetwell Place,2 Lime Kiln Way,Lincoln,LN2 4US,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,03/07/2019,Location,N,http://www.cqc.org.uk/location/1-3495260054,1-3028955498,Presious Healthcare Ltd,-,-
1-3526816857,VN7K5,Town and Country Care,N,Social Care Org,Community based adult social care services,13a Pen Street,,Boston,PE21 6TJ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,05/28/2020,Location,N,http://www.cqc.org.uk/location/1-3526816857,1-2825420454,Town & Country Care (Boston) Limited,-,-
1-3526816857,VN7K5,Town and Country Care,N,Social Care Org,Community based adult social care services,13a Pen Street,,Boston,PE21 6TJ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,05/28/2020,Location,N,http://www.cqc.org.uk/location/1-3526816857,1-2825420454,Town & Country Care (Boston) Limited,-,-
1-3526816857,VN7K5,Town and Country Care,N,Social Care Org,Community based adult social care services,13a Pen Street,,Boston,PE21 6TJ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,05/28/2020,Location,N,http://www.cqc.org.uk/location/1-3526816857,1-2825420454,Town & Country Care (Boston) Limited,-,-
1-3526816857,VN7K5,Town and Country Care,N,Social Care Org,Community based adult social care services,13a Pen Street,,Boston,PE21 6TJ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,05/28/2020,Location,N,http://www.cqc.org.uk/location/1-3526816857,1-2825420454,Town & Country Care (Boston) Limited,-,-
1-3526816857,VN7K5,Town and Country Care,N,Social Care Org,Community based adult social care services,13a Pen Street,,Boston,PE21 6TJ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,05/28/2020,Location,N,http://www.cqc.org.uk/location/1-3526816857,1-2825420454,Town & Country Care (Boston) Limited,-,-
1-3526816857,VN7K5,Town and Country Care,N,Social Care Org,Community based adult social care services,13a Pen Street,,Boston,PE21 6TJ,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,05/28/2020,Location,N,http://www.cqc.org.uk/location/1-3526816857,1-2825420454,Town & Country Care (Boston) Limited,-,-
1-3539322328,VM8KG,St Paul's Care Home,Y,Social Care Org,Residential social care,High Street,Waddington,Lincoln,LN5 9RF,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,11/02/2018,Location,N,http://www.cqc.org.uk/location/1-3539322328,1-101663925,Bhandal Care Group (BSB Care) Ltd,BD533,BRAND Bhandal Care Services Group
1-3539322328,VM8KG,St Paul's Care Home,Y,Social Care Org,Residential social care,High Street,Waddington,Lincoln,LN5 9RF,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,11/02/2018,Location,N,http://www.cqc.org.uk/location/1-3539322328,1-101663925,Bhandal Care Group (BSB Care) Ltd,BD533,BRAND Bhandal Care Services Group
1-3539322328,VM8KG,St Paul's Care Home,Y,Social Care Org,Residential social care,High Street,Waddington,Lincoln,LN5 9RF,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,11/02/2018,Location,N,http://www.cqc.org.uk/location/1-3539322328,1-101663925,Bhandal Care Group (BSB Care) Ltd,BD533,BRAND Bhandal Care Services Group
1-3539322328,VM8KG,St Paul's Care Home,Y,Social Care Org,Residential social care,High Street,Waddington,Lincoln,LN5 9RF,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,11/02/2018,Location,N,http://www.cqc.org.uk/location/1-3539322328,1-101663925,Bhandal Care Group (BSB Care) Ltd,BD533,BRAND Bhandal Care Services Group
1-3539322328,VM8KG,St Paul's Care Home,Y,Social Care Org,Residential social care,High Street,Waddington,Lincoln,LN5 9RF,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,11/02/2018,Location,N,http://www.cqc.org.uk/location/1-3539322328,1-101663925,Bhandal Care Group (BSB Care) Ltd,BD533,BRAND Bhandal Care Services Group
1-3539322328,VM8KG,St Paul's Care Home,Y,Social Care Org,Residential social care,High Street,Waddington,Lincoln,LN5 9RF,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,11/02/2018,Location,N,http://www.cqc.org.uk/location/1-3539322328,1-101663925,Bhandal Care Group (BSB Care) Ltd,BD533,BRAND Bhandal Care Services Group
1-3541337939,VN5F1,For You Healthcare Limited,N,Social Care Org,Community based adult social care services,3 High Street,Market Deeping,Peterborough,PE6 8ED,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,10/24/2018,Location,N,http://www.cqc.org.uk/location/1-3541337939,1-1439856845,For You Healthcare Limited,-,-
1-3541337939,VN5F1,For You Healthcare Limited,N,Social Care Org,Community based adult social care services,3 High Street,Market Deeping,Peterborough,PE6 8ED,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,10/24/2018,Location,N,http://www.cqc.org.uk/location/1-3541337939,1-1439856845,For You Healthcare Limited,-,-
1-3541337939,VN5F1,For You Healthcare Limited,N,Social Care Org,Community based adult social care services,3 High Street,Market Deeping,Peterborough,PE6 8ED,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,10/24/2018,Location,N,http://www.cqc.org.uk/location/1-3541337939,1-1439856845,For You Healthcare Limited,-,-
1-3541337939,VN5F1,For You Healthcare Limited,N,Social Care Org,Community based adult social care services,3 High Street,Market Deeping,Peterborough,PE6 8ED,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,10/24/2018,Location,N,http://www.cqc.org.uk/location/1-3541337939,1-1439856845,For You Healthcare Limited,-,-
1-3541337939,VN5F1,For You Healthcare Limited,N,Social Care Org,Community based adult social care services,3 High Street,Market Deeping,Peterborough,PE6 8ED,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,10/24/2018,Location,N,http://www.cqc.org.uk/location/1-3541337939,1-1439856845,For You Healthcare Limited,-,-
1-3541337939,VN5F1,For You Healthcare Limited,N,Social Care Org,Community based adult social care services,3 High Street,Market Deeping,Peterborough,PE6 8ED,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,10/24/2018,Location,N,http://www.cqc.org.uk/location/1-3541337939,1-1439856845,For You Healthcare Limited,-,-
1-355258012,V80305,Sleaford Smile Centre,N,Primary Dental Care,Dentists,11 Clover House,,Sleaford,NG34 7HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Dental,Overall,Not applicable,12/18/2024,Location,N,http://www.cqc.org.uk/location/1-355258012,1-350160416,Clover House Dental Practice Sleaford Limited,-,-
1-355258012,V80305,Sleaford Smile Centre,N,Primary Dental Care,Dentists,11 Clover House,,Sleaford,NG34 7HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Dental,Well-led,Regulations met,12/18/2024,Location,N,http://www.cqc.org.uk/location/1-355258012,1-350160416,Clover House Dental Practice Sleaford Limited,-,-
1-355258012,V80305,Sleaford Smile Centre,N,Primary Dental Care,Dentists,11 Clover House,,Sleaford,NG34 7HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Dental,Responsive,Regulations met,12/18/2024,Location,N,http://www.cqc.org.uk/location/1-355258012,1-350160416,Clover House Dental Practice Sleaford Limited,-,-
1-355258012,V80305,Sleaford Smile Centre,N,Primary Dental Care,Dentists,11 Clover House,,Sleaford,NG34 7HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Dental,Caring,Regulations met,12/18/2024,Location,N,http://www.cqc.org.uk/location/1-355258012,1-350160416,Clover House Dental Practice Sleaford Limited,-,-
1-355258012,V80305,Sleaford Smile Centre,N,Primary Dental Care,Dentists,11 Clover House,,Sleaford,NG34 7HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Dental,Effective,Regulations met,12/18/2024,Location,N,http://www.cqc.org.uk/location/1-355258012,1-350160416,Clover House Dental Practice Sleaford Limited,-,-
1-355258012,V80305,Sleaford Smile Centre,N,Primary Dental Care,Dentists,11 Clover House,,Sleaford,NG34 7HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Dental,Safe,Regulations met,12/18/2024,Location,N,http://www.cqc.org.uk/location/1-355258012,1-350160416,Clover House Dental Practice Sleaford Limited,-,-
1-355258012,V80305,Sleaford Smile Centre,N,Primary Dental Care,Dentists,11 Clover House,,Sleaford,NG34 7HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Regulations met,12/18/2024,Location,N,http://www.cqc.org.uk/location/1-355258012,1-350160416,Clover House Dental Practice Sleaford Limited,-,-
1-355258012,V80305,Sleaford Smile Centre,N,Primary Dental Care,Dentists,11 Clover House,,Sleaford,NG34 7HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Regulations met,12/18/2024,Location,N,http://www.cqc.org.uk/location/1-355258012,1-350160416,Clover House Dental Practice Sleaford Limited,-,-
1-355258012,V80305,Sleaford Smile Centre,N,Primary Dental Care,Dentists,11 Clover House,,Sleaford,NG34 7HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Regulations met,12/18/2024,Location,N,http://www.cqc.org.uk/location/1-355258012,1-350160416,Clover House Dental Practice Sleaford Limited,-,-
1-355258012,V80305,Sleaford Smile Centre,N,Primary Dental Care,Dentists,11 Clover House,,Sleaford,NG34 7HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Regulations met,12/18/2024,Location,N,http://www.cqc.org.uk/location/1-355258012,1-350160416,Clover House Dental Practice Sleaford Limited,-,-
1-355258012,V80305,Sleaford Smile Centre,N,Primary Dental Care,Dentists,11 Clover House,,Sleaford,NG34 7HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Regulations met,12/18/2024,Location,N,http://www.cqc.org.uk/location/1-355258012,1-350160416,Clover House Dental Practice Sleaford Limited,-,-
1-355258012,V80305,Sleaford Smile Centre,N,Primary Dental Care,Dentists,11 Clover House,,Sleaford,NG34 7HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Not applicable,,Location,N,http://www.cqc.org.uk/location/1-355258012,1-350160416,Clover House Dental Practice Sleaford Limited,-,-
1-3658021394,VM8LR,Martin Hall Nursing Home,Y,Social Care Org,Residential social care,High Street,Martin,Lincoln,LN4 3QY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,03/03/2021,Location,N,http://www.cqc.org.uk/location/1-3658021394,1-119233104,Knightingale Care Limited,-,-
1-3658021394,VM8LR,Martin Hall Nursing Home,Y,Social Care Org,Residential social care,High Street,Martin,Lincoln,LN4 3QY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,05/18/2018,Location,N,http://www.cqc.org.uk/location/1-3658021394,1-119233104,Knightingale Care Limited,-,-
1-3658021394,VM8LR,Martin Hall Nursing Home,Y,Social Care Org,Residential social care,High Street,Martin,Lincoln,LN4 3QY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,05/18/2018,Location,N,http://www.cqc.org.uk/location/1-3658021394,1-119233104,Knightingale Care Limited,-,-
1-3658021394,VM8LR,Martin Hall Nursing Home,Y,Social Care Org,Residential social care,High Street,Martin,Lincoln,LN4 3QY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,05/18/2018,Location,N,http://www.cqc.org.uk/location/1-3658021394,1-119233104,Knightingale Care Limited,-,-
1-3658021394,VM8LR,Martin Hall Nursing Home,Y,Social Care Org,Residential social care,High Street,Martin,Lincoln,LN4 3QY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,03/03/2021,Location,N,http://www.cqc.org.uk/location/1-3658021394,1-119233104,Knightingale Care Limited,-,-
1-3658021394,VM8LR,Martin Hall Nursing Home,Y,Social Care Org,Residential social care,High Street,Martin,Lincoln,LN4 3QY,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,03/03/2021,Location,N,http://www.cqc.org.uk/location/1-3658021394,1-119233104,Knightingale Care Limited,-,-
1-3724270170,VN883,St Katherine's Care Ltd,N,Social Care Org,Community based adult social care services,St Katherine's Cathedral Church,Colegrave Street,Lincoln,LN5 8DW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Requires improvement,05/02/2019,Location,N,http://www.cqc.org.uk/location/1-3724270170,1-3507527986,St Katherine's Care Limited,-,-
1-3724270170,VN883,St Katherine's Care Ltd,N,Social Care Org,Community based adult social care services,St Katherine's Cathedral Church,Colegrave Street,Lincoln,LN5 8DW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,05/02/2019,Location,N,http://www.cqc.org.uk/location/1-3724270170,1-3507527986,St Katherine's Care Limited,-,-
1-3724270170,VN883,St Katherine's Care Ltd,N,Social Care Org,Community based adult social care services,St Katherine's Cathedral Church,Colegrave Street,Lincoln,LN5 8DW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,05/02/2019,Location,N,http://www.cqc.org.uk/location/1-3724270170,1-3507527986,St Katherine's Care Limited,-,-
1-3724270170,VN883,St Katherine's Care Ltd,N,Social Care Org,Community based adult social care services,St Katherine's Cathedral Church,Colegrave Street,Lincoln,LN5 8DW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,05/02/2019,Location,N,http://www.cqc.org.uk/location/1-3724270170,1-3507527986,St Katherine's Care Limited,-,-
1-3724270170,VN883,St Katherine's Care Ltd,N,Social Care Org,Community based adult social care services,St Katherine's Cathedral Church,Colegrave Street,Lincoln,LN5 8DW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,05/02/2019,Location,N,http://www.cqc.org.uk/location/1-3724270170,1-3507527986,St Katherine's Care Limited,-,-
1-3724270170,VN883,St Katherine's Care Ltd,N,Social Care Org,Community based adult social care services,St Katherine's Cathedral Church,Colegrave Street,Lincoln,LN5 8DW,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,05/02/2019,Location,N,http://www.cqc.org.uk/location/1-3724270170,1-3507527986,St Katherine's Care Limited,-,-
1-3775693908,VM8RC,Heatherlea House Residential Care Home,Y,Social Care Org,Residential social care,109 Tor O Moor Road,,Woodhall Spa,LN10 6SD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Requires improvement,03/31/2023,Location,N,http://www.cqc.org.uk/location/1-3775693908,1-101617969,Bhandal Care Group (1ST Care UK) Ltd,BD533,BRAND Bhandal Care Services Group
1-3775693908,VM8RC,Heatherlea House Residential Care Home,Y,Social Care Org,Residential social care,109 Tor O Moor Road,,Woodhall Spa,LN10 6SD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Requires improvement,03/31/2023,Location,N,http://www.cqc.org.uk/location/1-3775693908,1-101617969,Bhandal Care Group (1ST Care UK) Ltd,BD533,BRAND Bhandal Care Services Group
1-3775693908,VM8RC,Heatherlea House Residential Care Home,Y,Social Care Org,Residential social care,109 Tor O Moor Road,,Woodhall Spa,LN10 6SD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Requires improvement,03/31/2023,Location,N,http://www.cqc.org.uk/location/1-3775693908,1-101617969,Bhandal Care Group (1ST Care UK) Ltd,BD533,BRAND Bhandal Care Services Group
1-3775693908,VM8RC,Heatherlea House Residential Care Home,Y,Social Care Org,Residential social care,109 Tor O Moor Road,,Woodhall Spa,LN10 6SD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,08/09/2018,Location,N,http://www.cqc.org.uk/location/1-3775693908,1-101617969,Bhandal Care Group (1ST Care UK) Ltd,BD533,BRAND Bhandal Care Services Group
1-3775693908,VM8RC,Heatherlea House Residential Care Home,Y,Social Care Org,Residential social care,109 Tor O Moor Road,,Woodhall Spa,LN10 6SD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,08/09/2018,Location,N,http://www.cqc.org.uk/location/1-3775693908,1-101617969,Bhandal Care Group (1ST Care UK) Ltd,BD533,BRAND Bhandal Care Services Group
1-3775693908,VM8RC,Heatherlea House Residential Care Home,Y,Social Care Org,Residential social care,109 Tor O Moor Road,,Woodhall Spa,LN10 6SD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,08/09/2018,Location,N,http://www.cqc.org.uk/location/1-3775693908,1-101617969,Bhandal Care Group (1ST Care UK) Ltd,BD533,BRAND Bhandal Care Services Group
1-3779416374,VM91N,Red Court Care Community,Y,Social Care Org,Residential social care,12 St Edmunds Court,,Grantham,NG31 8SA,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Requires improvement,08/10/2022,Location,N,http://www.cqc.org.uk/location/1-3779416374,1-3771741978,Red Homes Healthcare Grantham Limited,BD442,BRAND Red Homes Healthcare
1-3779416374,VM91N,Red Court Care Community,Y,Social Care Org,Residential social care,12 St Edmunds Court,,Grantham,NG31 8SA,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Requires improvement,08/10/2022,Location,N,http://www.cqc.org.uk/location/1-3779416374,1-3771741978,Red Homes Healthcare Grantham Limited,BD442,BRAND Red Homes Healthcare
1-3779416374,VM91N,Red Court Care Community,Y,Social Care Org,Residential social care,12 St Edmunds Court,,Grantham,NG31 8SA,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Requires improvement,08/10/2022,Location,N,http://www.cqc.org.uk/location/1-3779416374,1-3771741978,Red Homes Healthcare Grantham Limited,BD442,BRAND Red Homes Healthcare
1-3779416374,VM91N,Red Court Care Community,Y,Social Care Org,Residential social care,12 St Edmunds Court,,Grantham,NG31 8SA,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,08/30/2019,Location,N,http://www.cqc.org.uk/location/1-3779416374,1-3771741978,Red Homes Healthcare Grantham Limited,BD442,BRAND Red Homes Healthcare
1-3779416374,VM91N,Red Court Care Community,Y,Social Care Org,Residential social care,12 St Edmunds Court,,Grantham,NG31 8SA,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,08/30/2019,Location,N,http://www.cqc.org.uk/location/1-3779416374,1-3771741978,Red Homes Healthcare Grantham Limited,BD442,BRAND Red Homes Healthcare
1-3779416374,VM91N,Red Court Care Community,Y,Social Care Org,Residential social care,12 St Edmunds Court,,Grantham,NG31 8SA,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,08/30/2019,Location,N,http://www.cqc.org.uk/location/1-3779416374,1-3771741978,Red Homes Healthcare Grantham Limited,BD442,BRAND Red Homes Healthcare
1-391162423,VLYRY,Madeira House,Y,Social Care Org,Residential social care,129-131 High Holme Road,,Louth,LN11 0HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,04/15/2026,Location,N,http://www.cqc.org.uk/location/1-391162423,1-344729880,Madeira Care Home Limited,BD315,BRAND Advinia Healthcare
1-391162423,VLYRY,Madeira House,Y,Social Care Org,Residential social care,129-131 High Holme Road,,Louth,LN11 0HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Effective,Good,03/08/2019,Location,N,http://www.cqc.org.uk/location/1-391162423,1-344729880,Madeira Care Home Limited,BD315,BRAND Advinia Healthcare
1-391162423,VLYRY,Madeira House,Y,Social Care Org,Residential social care,129-131 High Holme Road,,Louth,LN11 0HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Caring,Good,03/08/2019,Location,N,http://www.cqc.org.uk/location/1-391162423,1-344729880,Madeira Care Home Limited,BD315,BRAND Advinia Healthcare
1-391162423,VLYRY,Madeira House,Y,Social Care Org,Residential social care,129-131 High Holme Road,,Louth,LN11 0HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Responsive,Good,03/08/2019,Location,N,http://www.cqc.org.uk/location/1-391162423,1-344729880,Madeira Care Home Limited,BD315,BRAND Advinia Healthcare
1-391162423,VLYRY,Madeira House,Y,Social Care Org,Residential social care,129-131 High Holme Road,,Louth,LN11 0HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Well-led,Good,04/15/2026,Location,N,http://www.cqc.org.uk/location/1-391162423,1-344729880,Madeira Care Home Limited,BD315,BRAND Advinia Healthcare
1-391162423,VLYRY,Madeira House,Y,Social Care Org,Residential social care,129-131 High Holme Road,,Louth,LN11 0HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Overall,Good,04/15/2026,Location,N,http://www.cqc.org.uk/location/1-391162423,1-344729880,Madeira Care Home Limited,BD315,BRAND Advinia Healthcare
1-391162423,VLYRY,Madeira House,Y,Social Care Org,Residential social care,129-131 High Holme Road,,Louth,LN11 0HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Safe,Good,04/15/2026,Location,N,http://www.cqc.org.uk/location/1-391162423,1-344729880,Madeira Care Home Limited,BD315,BRAND Advinia Healthcare
1-391162423,VLYRY,Madeira House,Y,Social Care Org,Residential social care,129-131 High Holme Road,,Louth,LN11 0HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Overall,Good,04/15/2026,Location,N,http://www.cqc.org.uk/location/1-391162423,1-344729880,Madeira Care Home Limited,BD315,BRAND Advinia Healthcare
1-391162423,VLYRY,Madeira House,Y,Social Care Org,Residential social care,129-131 High Holme Road,,Louth,LN11 0HD,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Care Homes,Well-led,Good,04/15/2026,Location,N,http://www.cqc.org.uk/location/1-391162423,1-344729880,Madeira Care Home Limited,BD315,BRAND Advinia Healthcare
1-398750230,VN8PR,Witham Valley Care Group - DCA,N,Social Care Org,Community based adult social care services,Village Farm,"Newark Road, Norton Disney",Lincoln,LN6 9JS,Lincolnshire,East Midlands,Midlands,E38000238,NHS Lincolnshire CCG,,,Overall,Safe,Good,05/26/2026,Location,N,http://www.cqc.org.uk/location/1-398750230,1-396852177,Witham Valley Care Group Limited,BD183,BRAND Choice Care Group
